,pitchIndex,actionIndex,runnerIndex,runners,playEvents,credits,flags,homeTeamWinProbability,awayTeamWinProbability,homeTeamWinProbabilityAdded,playEndTime,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,result.isOut,about.atBatIndex,about.halfInning,about.isTopInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls,count.strikes,count.outs,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.batterHotColdZones,matchup.pitcherHotColdZones,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,leverageIndex,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,trajectory,hardness,location,coordinates.coordX,coordinates.coordY,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
228,"0,1,2",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object]","[object Object],[object Object]",[object Object],99.8,0.20000000000000284,0.09999999999999432,2024-10-12T23:48:03.402Z,71,atBat,Elevado de Sacrificio,sac_fly,Alexi Amarista out con elevado de sacrificio a jardinero central Eduardo Diaz.   Alexfri Planez anota.,1,1,7,true,71,bottom,false,8,2024-10-12T23:47:04.421Z,2024-10-12T23:48:03.402Z,true,true,false,true,0,2,0,2,506560,Alexi Amarista,/api/v1/people/506560,L,Left,674289,Manuel Cachutt,/api/v1/people/674289,R,Right,,,vs_RHP,vs_LHB,RISP,0.05,677601,Keyber Rodriguez,/api/v1/people/677601,661411,Lorenzo Cedrola,/api/v1/people/661411,,,,fly_ball,medium,8,130.52,91.01,,,,
229,"0,1,3,4,5,6",,"0,1,2,3,4","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,99.9,0.09999999999999432,0.10000000000000853,2024-10-12T23:52:11.590Z,72,atBat,Sencillo,single,José A.   Martínez pega sencillo con rodado a jardinero derecho Carlos Mendoza.   Lorenzo Cedrola anota  Keyber Rodriguez a 3ra.,1,1,8,false,72,bottom,false,8,2024-10-12T23:48:09.872Z,2024-10-12T23:52:11.590Z,true,true,false,false,33,3,2,2,500874,José A. Martínez,/api/v1/people/500874,R,Right,674289,Manuel Cachutt,/api/v1/people/674289,R,Right,,,vs_RHP,vs_RHB,RISP,0.02,500874,José A. Martínez,/api/v1/people/500874,,,,677601,Keyber Rodriguez,/api/v1/people/677601,ground_ball,medium,9,163.21,146.1,,,,
230,"2,3,4,5",1,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,99.9,0.09999999999999432,0,2024-10-12T23:56:44.236Z,73,atBat,Ponche,strikeout,Yorman Rodriguez se poncha tirándole.,0,1,8,true,73,bottom,false,8,2024-10-12T23:55:30.538Z,2024-10-12T23:56:44.236Z,true,false,false,true,14,1,3,3,550298,Yorman Rodriguez,/api/v1/people/550298,R,Right,660671,Yorvin Pantoja,/api/v1/people/660671,L,Left,,,vs_LHP,vs_RHB,Empty,0.01,,,,,,,,,,,,,,,,,,
231,"1,2",0,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,100,0,0.09999999999999432,2024-10-13T00:00:32.932Z,74,atBat,Elevado de Out,field_out,Leonel Valera batea elevado de out a jardinero central Lorenzo Cedrola.,0,1,8,true,74,top,true,9,2024-10-13T00:00:10.241Z,2024-10-13T00:00:32.932Z,true,false,false,true,0,1,0,1,665987,Leonel Valera,/api/v1/people/665987,R,Right,606190,Jorgan Cavanerio,/api/v1/people/606190,R,Right,,,vs_RHP,vs_RHB,Empty,0.03,,,,,,,,,,fly_ball,medium,8,157.76,85.56,,,,
232,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,100,0,0,2024-10-13T00:01:19.271Z,75,atBat,Elevado de Out,field_out,Ricardo Genovés batea elevado de out a jardinero izquierdo Leobaldo Cabrera.,0,1,8,true,75,top,true,9,2024-10-13T00:00:48.743Z,2024-10-13T00:01:19.271Z,true,false,false,true,0,0,1,2,665648,Ricardo Genovés,/api/v1/people/665648,R,Right,606190,Jorgan Cavanerio,/api/v1/people/606190,R,Right,,,vs_RHP,vs_RHB,Empty,0.01,,,,,,,,,,fly_ball,medium,7,86.33,90.4,,,,
233,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,100,0,0,2024-10-13T00:03:04.714Z,76,atBat,Ponche,strikeout,Carlos Mendoza se poncha tirándole.,0,1,8,true,76,top,true,9,2024-10-13T00:01:25.306Z,2024-10-13T00:03:04.714Z,true,false,false,true,14,1,3,3,685332,Carlos Mendoza,/api/v1/people/685332,L,Left,606190,Jorgan Cavanerio,/api/v1/people/606190,R,Right,,,vs_RHP,vs_LHB,Empty,0,,,,,,,,,,,,,,,,,,
234,"3,4,5,6,7","0,1,2",0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",[object Object],52.2,47.8,2.200000000000003,2024-10-12T21:39:17.907Z,0,atBat,Elevado de Out,field_out,Luis Matos batea elevadito de out a tercera base Angelo Castellano en territorio de foul.,0,0,0,true,0,top,true,1,2024-10-12T21:37:43.873Z,2024-10-12T21:39:17.907Z,true,false,false,true,0,3,1,1,682641,Luis Matos,/api/v1/people/682641,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,Empty,,,,,,,,,,,popup,medium,5,114.7,203.32,,,,
235,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,53.7,46.3,1.5,2024-10-12T21:40:13.855Z,1,atBat,Línea de Out,field_out,Alcides Escobar batea línea de out a segunda base José Peraza.,0,0,0,true,1,top,true,1,2024-10-12T21:39:21.103Z,2024-10-12T21:40:13.855Z,true,false,false,true,0,1,2,2,444876,Alcides Escobar,/api/v1/people/444876,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,Empty,0.62,,,,,,,,,,line_drive,medium,4,151.7,153.65,,,,
236,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,52.5,47.5,-1.2000000000000028,2024-10-12T21:40:56.227Z,2,atBat,Sencillo,single,Leonys Martin pega sencillo con línea a jardinero central Carlos D.   Rodriguez.,0,0,0,false,2,top,true,1,2024-10-12T21:40:36.989Z,2024-10-12T21:40:56.227Z,true,false,false,false,33,1,0,2,547982,Leonys Martin,/api/v1/people/547982,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,Men_On,0.4,547982,Leonys Martin,/api/v1/people/547982,,,,,,,line_drive,medium,8,124.33,114.12,,,,
237,0,,"0,1","[object Object],[object Object]",[object Object],"[object Object],[object Object],[object Object],[object Object]",,50.5,49.5,-2,2024-10-12T21:41:46.876Z,3,atBat,Sencillo,single,Wilson Garcia pega sencillo con rodado a jardinero izquierdo Alberth Martinez.   Leonys Martin a 2da.,0,0,0,false,3,top,true,1,2024-10-12T21:41:29.774Z,2024-10-12T21:41:46.876Z,true,false,false,false,33,0,0,2,600902,Wilson Garcia,/api/v1/people/600902,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,RISP,0.79,600902,Wilson Garcia,/api/v1/people/600902,547982,Leonys Martin,/api/v1/people/547982,,,,ground_ball,medium,7,95.44,146.05,,,,
238,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,54.7,45.3,4.200000000000003,2024-10-12T21:42:57.770Z,4,atBat,Ponche,strikeout,Diego Cartaya se poncha tirándole.,0,0,0,true,4,top,true,1,2024-10-12T21:41:57.913Z,2024-10-12T21:42:57.770Z,true,false,false,true,14,0,3,3,682616,Diego Cartaya,/api/v1/people/682616,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,Empty,1.62,,,,,,,,,,,,,,,,,,
239,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,58.3,41.7,3.5999999999999943,2024-10-12T21:45:51.682Z,5,atBat,Sencillo,single,Carlos D.   Rodriguez pega sencillo con rodado suave a segunda base César Hernández.,0,0,0,false,5,bottom,false,1,2024-10-12T21:45:21.683Z,2024-10-12T21:45:51.682Z,true,false,false,false,33,0,1,0,677578,Carlos D. Rodriguez,/api/v1/people/677578,L,Left,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_LHB,Men_On,0.87,677578,Carlos D. Rodriguez,/api/v1/people/677578,,,,,,,ground_ball,soft,4,134.97,155.68,,,,
240,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",51,49,-7.299999999999997,2024-10-12T21:46:52.827Z,6,atBat,Roletazo de Doble Play,grounded_into_double_play,"Peter O'Brien batea rodado batea para doble matanza, tercera base Kelvin Melean a segunda base César Hernández a primera base Wilson Garcia.   Carlos D.   Rodriguez out en 2da.    Peter O'Brien out en 1ra.",0,0,0,true,6,bottom,false,1,2024-10-12T21:46:20.835Z,2024-10-12T21:46:52.827Z,true,false,false,true,24,1,0,2,598284,Peter O'Brien,/api/v1/people/598284,R,Right,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_RHB,Empty,1.42,,,,,,,,,,ground_ball,medium,5,102.03,164.29,,,,
241,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,50,50,-1,2024-10-12T21:48:14.507Z,7,atBat,Ponche,strikeout,Keon Barnum se poncha tirándole.,0,0,0,true,7,bottom,false,1,2024-10-12T21:47:12.186Z,2024-10-12T21:48:14.507Z,true,false,false,true,14,1,3,3,621572,Keon Barnum,/api/v1/people/621572,L,Left,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_LHB,Empty,0.4,,,,,,,,,,,,,,,,,,
242,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,52.300000000000004,47.699999999999996,2.3000000000000043,2024-10-12T21:50:49.696Z,8,atBat,Roletazo de Out,field_out,"César Hernández batea rodado de out, segunda base José Peraza a primera base Renato Núñez.",0,0,0,true,8,top,true,2,2024-10-12T21:49:28.058Z,2024-10-12T21:50:49.696Z,true,false,false,true,0,1,0,1,514917,César Hernández,/api/v1/people/514917,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,Empty,0.93,,,,,,,,,,ground_ball,medium,4,147.64,151.12,,,,
243,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,49.7,50.3,-2.6000000000000014,2024-10-12T21:52:04.998Z,9,atBat,Sencillo,single,Hedbert Perez pega sencillo con rodado a jardinero derecho Peter O'Brien.,0,0,0,false,9,top,true,2,2024-10-12T21:51:12.546Z,2024-10-12T21:52:04.998Z,true,false,false,false,33,2,1,1,691616,Hedbert Perez,/api/v1/people/691616,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,Men_On,0.65,691616,Hedbert Perez,/api/v1/people/691616,,,,,,,ground_ball,medium,9,157.27,158.72,,,,
244,0,,"0,1","[object Object],[object Object]",[object Object],"[object Object],[object Object],[object Object],[object Object]",,46,54,-3.700000000000003,2024-10-12T21:52:43.055Z,10,atBat,Sencillo,single,Kelvin Melean pega sencillo con línea a jardinero central Carlos D.   Rodriguez.   Hedbert Perez a 2da.,0,0,0,false,10,top,true,2,2024-10-12T21:52:07.739Z,2024-10-12T21:52:43.055Z,true,false,false,false,33,0,0,1,665913,Kelvin Melean,/api/v1/people/665913,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,RISP,1.23,665913,Kelvin Melean,/api/v1/people/665913,691616,Hedbert Perez,/api/v1/people/691616,,,,line_drive,medium,8,131.93,134.39,,,,
245,"0,1",,"0,1,2","[object Object],[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,50,50,4,2024-10-12T21:53:56.991Z,11,atBat,Out Forzado,force_out,"Sebastián  Rivero batea rodado batea para out forzado, segunda base José Peraza a campo corto Tucupita Marcano.   Hedbert Perez a 3ra.    Kelvin Melean out en 2da.    Sebastián  Rivero a 1ra.",0,0,0,true,11,top,true,2,2024-10-12T21:52:44.709Z,2024-10-12T21:53:56.991Z,true,false,false,true,0,0,1,2,665861,Sebastián  Rivero,/api/v1/people/665861,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,RISP,2.05,665861,Sebastián  Rivero,/api/v1/people/665861,,,,691616,Hedbert Perez,/api/v1/people/691616,ground_ball,medium,4,150.18,155.68,,,,
246,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,55.00000000000001,44.99999999999999,5.000000000000007,2024-10-12T21:55:25.348Z,12,atBat,Elevado de Out,field_out,Luis Matos batea elevado de out a jardinero derecho Peter O'Brien.,0,0,0,true,12,top,true,2,2024-10-12T21:54:28.503Z,2024-10-12T21:55:25.348Z,true,false,false,true,0,1,1,3,682641,Luis Matos,/api/v1/people/682641,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,Empty,1.86,,,,,,,,,,fly_ball,medium,9,182.61,112.6,,,,
247,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,61.5,38.5,6.499999999999993,2024-10-12T21:58:37.055Z,13,atBat,Doble,double,Renato Núñez pega doble (1) con línea a jardinero izquierdo Hedbert Perez.,0,0,0,false,13,bottom,false,2,2024-10-12T21:57:48.216Z,2024-10-12T21:58:37.055Z,true,false,false,false,34,2,0,0,600524,Renato Núñez,/api/v1/people/600524,R,Right,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_RHB,RISP,0.92,,,,600524,Renato Núñez,/api/v1/people/600524,,,,line_drive,medium,7,68.57,129.83,,,,
248,"0,1,2,3",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,60.4,39.6,-1.1000000000000014,2024-10-12T22:00:07.308Z,14,atBat,Roletazo de Out,field_out,Alberth Martinez batea rodado de out a primera base Wilson Garcia.   Renato Núñez a 3ra.,0,0,0,true,14,bottom,false,2,2024-10-12T21:58:43.543Z,2024-10-12T22:00:07.308Z,true,false,false,true,0,1,2,1,594021,Alberth Martinez,/api/v1/people/594021,R,Right,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_RHB,RISP,1.27,,,,,,,600524,Renato Núñez,/api/v1/people/600524,ground_ball,medium,6,117.23,148.58,,,,
249,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,66.2,33.8,5.800000000000004,2024-10-12T22:01:04.386Z,15,atBat,Sencillo,single,José Peraza pega sencillo con rodado a jardinero central Luis Matos.   Renato Núñez anota.,1,0,1,false,15,bottom,false,2,2024-10-12T22:00:38.506Z,2024-10-12T22:01:04.386Z,true,true,false,false,60,0,1,1,606299,José Peraza,/api/v1/people/606299,R,Right,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_RHB,Men_On,1.45,606299,José Peraza,/api/v1/people/606299,,,,,,,ground_ball,medium,8,134.46,145.54,,,,
250,"0,1,2,3,4,5,6,7",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",[object Object],61.7,38.3,-4.5,2024-10-12T22:04:37.760Z,16,atBat,Doble Play en Ponche,strikeout_double_play,"Tucupita Marcano se poncha tirándole y José Peraza atrapado robando la 2da, receptor Sebastián  Rivero a primera base Wilson Garcia a receptor Sebastián  Rivero.",0,0,1,true,16,bottom,false,2,2024-10-12T22:01:24.811Z,2024-10-12T22:04:37.760Z,true,false,false,true,0,3,3,3,672779,Tucupita Marcano,/api/v1/people/672779,L,Left,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_LHB,Empty,1.04,,,,,,,,,,,,,,,,,,
251,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,64.3,35.7,2.5999999999999943,2024-10-12T22:07:18.757Z,17,atBat,Roletazo de Out,field_out,"Alcides Escobar batea rodado de out, tercera base Angelo Castellano a primera base Renato Núñez.",0,0,1,true,17,top,true,3,2024-10-12T22:06:52.819Z,2024-10-12T22:07:18.757Z,true,false,false,true,0,0,1,1,444876,Alcides Escobar,/api/v1/people/444876,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,Empty,1.03,,,,,,,,,,ground_ball,medium,5,106.59,174.43,,,,
252,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,66.10000000000001,33.89999999999999,1.8000000000000114,2024-10-12T22:08:21.939Z,18,atBat,Línea de Out,field_out,Leonys Martin batea línea de out a segunda base José Peraza.,0,0,1,true,18,top,true,3,2024-10-12T22:07:19.916Z,2024-10-12T22:08:21.939Z,true,false,false,true,0,1,1,2,547982,Leonys Martin,/api/v1/people/547982,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,Empty,0.73,,,,,,,,,,line_drive,medium,4,152.71,153.65,,,,
253,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,67.30000000000001,32.69999999999999,1.2000000000000028,2024-10-12T22:09:28.958Z,19,atBat,Roletazo de Out,field_out,"Wilson Garcia batea rodado de out, segunda base José Peraza a primera base Renato Núñez.",0,0,1,true,19,top,true,3,2024-10-12T22:08:53.509Z,2024-10-12T22:09:28.958Z,true,false,false,true,0,0,1,3,600902,Wilson Garcia,/api/v1/people/600902,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,Empty,0.46,,,,,,,,,,ground_ball,medium,4,150.18,154.16,,,,
254,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,70.5,29.5,3.1999999999999886,2024-10-12T22:11:57.182Z,20,atBat,Sencillo,single,Angelo Castellano pega sencillo con línea a jardinero central Luis Matos.,0,0,1,false,20,bottom,false,3,2024-10-12T22:11:21.370Z,2024-10-12T22:11:57.182Z,true,false,false,false,33,0,0,0,613546,Angelo Castellano,/api/v1/people/613546,R,Right,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_RHB,Men_On,0.8,613546,Angelo Castellano,/api/v1/people/613546,,,,,,,line_drive,medium,8,130.92,118.68,,,,
255,"0,1,2,3,4,5",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,67.5,32.5,-3,2024-10-12T22:14:35.314Z,21,atBat,Ponche,strikeout,René Pinto se poncha tirándole.,0,0,1,true,21,bottom,false,3,2024-10-12T22:12:21.861Z,2024-10-12T22:14:35.314Z,true,false,false,true,14,2,3,1,650907,René Pinto,/api/v1/people/650907,R,Right,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_RHB,Men_On,1.3,613546,Angelo Castellano,/api/v1/people/613546,,,,,,,,,,,,,,,
256,"0,2,3,4,5,6",1,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,62.9,37.1,-0.9000000000000057,2024-10-12T22:17:35.765Z,22,atBat,Roletazo de Out,field_out,"Carlos D.   Rodriguez batea rodado de out, campo corto Alcides Escobar a primera base Wilson Garcia.",0,0,1,true,22,bottom,false,3,2024-10-12T22:15:00.454Z,2024-10-12T22:17:35.765Z,true,false,false,true,0,3,2,3,677578,Carlos D. Rodriguez,/api/v1/people/677578,L,Left,542587,Elvis Araujo,/api/v1/people/542587,L,Left,,,vs_LHP,vs_LHB,Empty,1.07,,,,,,,,,,ground_ball,medium,6,117.74,151.62,,,,
257,"0,1,2,3,4,5",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,58.199999999999996,41.800000000000004,-4.700000000000003,2024-10-12T22:21:18.402Z,23,atBat,Base por Bolas,walk,Diego Cartaya recibe base por bolas.,0,0,1,false,23,top,true,4,2024-10-12T22:19:42.180Z,2024-10-12T22:21:18.402Z,true,false,false,false,0,4,2,0,682616,Diego Cartaya,/api/v1/people/682616,R,Right,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_RHB,Men_On,1.14,682616,Diego Cartaya,/api/v1/people/682616,,,,,,,,,,,,,,,
258,"0,1,2,3",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,51.2,48.8,-6.999999999999993,2024-10-12T22:23:12.013Z,24,atBat,Sencillo,single,César Hernández pega sencillo con línea a jardinero derecho Peter O'Brien.   Diego Cartaya a 2da.,0,0,1,false,24,top,true,4,2024-10-12T22:21:50.243Z,2024-10-12T22:23:12.013Z,true,false,false,false,33,2,1,0,514917,César Hernández,/api/v1/people/514917,L,Left,640959,Jesus Paricaguan,/api/v1/people/640959,R,Right,,,vs_RHP,vs_LHB,RISP,1.89,514917,César Hernández,/api/v1/people/514917,682616,Diego Cartaya,/api/v1/people/682616,,,,line_drive,medium,9,167.41,133.88,,,,
